,coach,block,start_per,end_per,TAVG,TMAX,TMIN,tempdif,day_of_week,month,tempF,windspeedMiles,winddirdegree,weatherCode,precipInches,humidity,visibilityMiles,pressureInches,cloudcover,HeatIndexF,DewPointF,WindChillF,WindGustMiles,FeelsLikeF,uvIndex,block_mileage
517,7501.0,7771,41.0,10.0,55.0,64.0,44.0,20.0,2.0,10.0,67.0,2.6,116.2,113.0,0.0,14.5,6.0,31.0,0.0,66.5,17.3,66.8,3.6,66.3,5.1,107.0
518,7502.0,7772,100.0,74.0,55.0,64.0,44.0,20.0,2.0,10.0,67.0,2.6,116.2,113.0,0.0,14.5,6.0,31.0,0.0,66.5,17.3,66.8,3.6,66.3,5.1,145.9
519,7502.0,7772,74.0,33.0,55.0,64.0,44.0,20.0,2.0,10.0,67.0,2.6,116.2,113.0,0.0,14.5,6.0,31.0,0.0,66.5,17.3,66.8,3.6,66.3,5.1,145.9
520,7503.0,7774,100.0,87.0,55.0,64.0,44.0,20.0,2.0,10.0,67.0,2.6,116.2,113.0,0.0,14.5,6.0,31.0,0.0,66.5,17.3,66.8,3.6,66.3,5.1,105.9
521,7503.0,7774,85.0,50.0,55.0,64.0,44.0,20.0,2.0,10.0,67.0,2.6,116.2,113.0,0.0,14.5,6.0,31.0,0.0,66.5,17.3,66.8,3.6,66.3,5.1,105.9
522,7503.0,7774,50.0,21.0,55.0,64.0,44.0,20.0,2.0,10.0,67.0,2.6,116.2,113.0,0.0,14.5,6.0,31.0,0.0,66.5,17.3,66.8,3.6,66.3,5.1,105.9
523,7502.0,7772,100.0,70.0,58.0,67.0,51.0,16.0,3.0,10.0,69.5,3.2,226.0,113.0,0.0,18.5,6.0,31.0,0.0,68.7,24.0,69.6,4.4,68.8,5.3,145.9
524,7502.0,7772,70.0,30.0,58.0,67.0,51.0,16.0,3.0,10.0,69.5,3.2,226.0,113.0,0.0,18.5,6.0,31.0,0.0,68.7,24.0,69.6,4.4,68.8,5.3,145.9
525,7503.0,7774,100.0,88.0,58.0,67.0,51.0,16.0,3.0,10.0,69.5,3.2,226.0,113.0,0.0,18.5,6.0,31.0,0.0,68.7,24.0,69.6,4.4,68.8,5.3,105.9
526,7503.0,7774,88.0,53.0,58.0,67.0,51.0,16.0,3.0,10.0,69.5,3.2,226.0,113.0,0.0,18.5,6.0,31.0,0.0,68.7,24.0,69.6,4.4,68.8,5.3,105.9
527,7503.0,7774,53.0,23.0,58.0,67.0,51.0,16.0,3.0,10.0,69.5,3.2,226.0,113.0,0.0,18.5,6.0,31.0,0.0,68.7,24.0,69.6,4.4,68.8,5.3,105.9
528,7501.0,7773,100.0,58.0,58.0,67.0,51.0,16.0,3.0,10.0,69.5,3.2,226.0,113.0,0.0,18.5,6.0,31.0,0.0,68.7,24.0,69.6,4.4,68.8,5.3,167.3
529,7502.0,7772,100.0,70.0,62.0,71.0,55.0,16.0,4.0,11.0,71.6,2.1,239.0,113.0,0.0,16.3,6.0,31.0,0.0,70.4,23.0,71.8,3.1,70.6,5.6,145.9
530,7502.0,7772,70.0,31.0,62.0,71.0,55.0,16.0,4.0,11.0,71.6,2.1,239.0,113.0,0.0,16.3,6.0,31.0,0.0,70.4,23.0,71.8,3.1,70.6,5.6,145.9
531,7503.0,7774,100.0,88.0,62.0,71.0,55.0,16.0,4.0,11.0,71.6,2.1,239.0,113.0,0.0,16.3,6.0,31.0,0.0,70.4,23.0,71.8,3.1,70.6,5.6,105.9
532,7503.0,7774,88.0,53.0,62.0,71.0,55.0,16.0,4.0,11.0,71.6,2.1,239.0,113.0,0.0,16.3,6.0,31.0,0.0,70.4,23.0,71.8,3.1,70.6,5.6,105.9
533,7503.0,7774,53.0,27.0,62.0,71.0,55.0,16.0,4.0,11.0,71.6,2.1,239.0,113.0,0.0,16.3,6.0,31.0,0.0,70.4,23.0,71.8,3.1,70.6,5.6,105.9
534,7501.0,7773,100.0,57.0,62.0,71.0,55.0,16.0,4.0,11.0,71.6,2.1,239.0,113.0,0.0,16.3,6.0,31.0,0.0,70.4,23.0,71.8,3.1,70.6,5.6,167.3
535,7501.0,7771,100.0,42.0,68.0,76.0,64.0,12.0,0.0,11.0,74.3,1.7,219.6,113.0,0.0,27.3,6.0,30.0,0.0,73.2,38.1,74.3,2.0,73.3,5.9,107.0
536,7501.0,7771,42.0,8.0,68.0,76.0,64.0,12.0,0.0,11.0,74.3,1.7,219.6,113.0,0.0,27.3,6.0,30.0,0.0,73.2,38.1,74.3,2.0,73.3,5.9,107.0
537,7502.0,7772,100.0,68.0,68.0,76.0,64.0,12.0,0.0,11.0,74.3,1.7,219.6,113.0,0.0,27.3,6.0,30.0,0.0,73.2,38.1,74.3,2.0,73.3,5.9,145.9
538,7502.0,7772,68.0,24.0,68.0,76.0,64.0,12.0,0.0,11.0,74.3,1.7,219.6,113.0,0.0,27.3,6.0,30.0,0.0,73.2,38.1,74.3,2.0,73.3,5.9,145.9
539,7503.0,7774,100.0,87.0,68.0,76.0,64.0,12.0,0.0,11.0,74.3,1.7,219.6,113.0,0.0,27.3,6.0,30.0,0.0,73.2,38.1,74.3,2.0,73.3,5.9,105.9
540,7503.0,7774,87.0,52.0,68.0,76.0,64.0,12.0,0.0,11.0,74.3,1.7,219.6,113.0,0.0,27.3,6.0,30.0,0.0,73.2,38.1,74.3,2.0,73.3,5.9,105.9
541,7503.0,7774,52.0,23.0,68.0,76.0,64.0,12.0,0.0,11.0,74.3,1.7,219.6,113.0,0.0,27.3,6.0,30.0,0.0,73.2,38.1,74.3,2.0,73.3,5.9,105.9
542,7504.0,7773,100.0,59.0,68.0,76.0,64.0,12.0,0.0,11.0,74.3,1.7,219.6,113.0,0.0,27.3,6.0,30.0,0.0,73.2,38.1,74.3,2.0,73.3,5.9,167.3
543,7501.0,7771,100.0,57.0,67.0,76.0,62.0,14.0,1.0,11.0,74.0,1.9,232.5,113.0,0.0,33.3,6.0,30.5,0.0,73.5,42.6,74.0,2.6,73.5,5.8,107.0
544,7502.0,7772,100.0,72.0,67.0,76.0,62.0,14.0,1.0,11.0,74.0,1.9,232.5,113.0,0.0,33.3,6.0,30.5,0.0,73.5,42.6,74.0,2.6,73.5,5.8,145.9
545,7502.0,7772,72.0,30.0,67.0,76.0,62.0,14.0,1.0,11.0,74.0,1.9,232.5,113.0,0.0,33.3,6.0,30.5,0.0,73.5,42.6,74.0,2.6,73.5,5.8,145.9
546,7504.0,7774,100.0,88.0,67.0,76.0,62.0,14.0,1.0,11.0,74.0,1.9,232.5,113.0,0.0,33.3,6.0,30.5,0.0,73.5,42.6,74.0,2.6,73.5,5.8,105.9
547,7504.0,7774,88.0,58.0,67.0,76.0,62.0,14.0,1.0,11.0,74.0,1.9,232.5,113.0,0.0,33.3,6.0,30.5,0.0,73.5,42.6,74.0,2.6,73.5,5.8,105.9
548,7504.0,7774,58.0,33.0,67.0,76.0,62.0,14.0,1.0,11.0,74.0,1.9,232.5,113.0,0.0,33.3,6.0,30.5,0.0,73.5,42.6,74.0,2.6,73.5,5.8,105.9
549,7503.0,7773,100.0,57.0,67.0,76.0,62.0,14.0,1.0,11.0,74.0,1.9,232.5,113.0,0.0,33.3,6.0,30.5,0.0,73.5,42.6,74.0,2.6,73.5,5.8,167.3
550,7501.0,7771,100.0,42.0,66.0,73.0,61.0,12.0,2.0,11.0,67.5,1.8,223.2,113.9,0.0,51.2,6.0,30.0,17.9,68.3,48.1,67.5,2.2,68.0,5.2,107.0
551,7501.0,7771,42.0,15.0,66.0,73.0,61.0,12.0,2.0,11.0,67.5,1.8,223.2,113.9,0.0,51.2,6.0,30.0,17.9,68.3,48.1,67.5,2.2,68.0,5.2,107.0
552,7504.0,7772,100.0,75.0,66.0,73.0,61.0,12.0,2.0,11.0,67.5,1.8,223.2,113.9,0.0,51.2,6.0,30.0,17.9,68.3,48.1,67.5,2.2,68.0,5.2,145.9
553,7504.0,7772,75.0,37.0,66.0,73.0,61.0,12.0,2.0,11.0,67.5,1.8,223.2,113.9,0.0,51.2,6.0,30.0,17.9,68.3,48.1,67.5,2.2,68.0,5.2,145.9
554,7503.0,7774,100.0,88.0,66.0,73.0,61.0,12.0,2.0,11.0,67.5,1.8,223.2,113.9,0.0,51.2,6.0,30.0,17.9,68.3,48.1,67.5,2.2,68.0,5.2,105.9
555,7503.0,7774,88.0,51.0,66.0,73.0,61.0,12.0,2.0,11.0,67.5,1.8,223.2,113.9,0.0,51.2,6.0,30.0,17.9,68.3,48.1,67.5,2.2,68.0,5.2,105.9
556,7503.0,7774,51.0,20.0,66.0,73.0,61.0,12.0,2.0,11.0,67.5,1.8,223.2,113.9,0.0,51.2,6.0,30.0,17.9,68.3,48.1,67.5,2.2,68.0,5.2,105.9
557,7502.0,7773,85.0,40.0,66.0,73.0,61.0,12.0,2.0,11.0,67.5,1.8,223.2,113.9,0.0,51.2,6.0,30.0,17.9,68.3,48.1,67.5,2.2,68.0,5.2,167.3
558,7502.0,7772,100.0,71.0,67.0,75.0,58.0,17.0,3.0,11.0,70.8,1.6,235.0,113.0,0.0,47.1,6.0,31.0,0.6,72.6,48.5,70.8,2.6,71.8,5.3,145.9
559,7502.0,7772,71.0,30.0,67.0,75.0,58.0,17.0,3.0,11.0,70.8,1.6,235.0,113.0,0.0,47.1,6.0,31.0,0.6,72.6,48.5,70.8,2.6,71.8,5.3,145.9
560,7504.0,7774,100.0,88.0,67.0,75.0,58.0,17.0,3.0,11.0,70.8,1.6,235.0,113.0,0.0,47.1,6.0,31.0,0.6,72.6,48.5,70.8,2.6,71.8,5.3,105.9
561,7504.0,7774,88.0,50.0,67.0,75.0,58.0,17.0,3.0,11.0,70.8,1.6,235.0,113.0,0.0,47.1,6.0,31.0,0.6,72.6,48.5,70.8,2.6,71.8,5.3,105.9
562,7504.0,7774,50.0,21.0,67.0,75.0,58.0,17.0,3.0,11.0,70.8,1.6,235.0,113.0,0.0,47.1,6.0,31.0,0.6,72.6,48.5,70.8,2.6,71.8,5.3,105.9
563,7503.0,7773,65.0,21.0,67.0,75.0,58.0,17.0,3.0,11.0,70.8,1.6,235.0,113.0,0.0,47.1,6.0,31.0,0.6,72.6,48.5,70.8,2.6,71.8,5.3,167.3
564,7501.0,7771,100.0,48.0,69.0,75.0,63.0,12.0,4.0,11.0,71.3,1.6,213.5,113.0,0.0,46.2,6.0,31.0,0.0,73.0,48.8,71.3,2.4,72.0,5.5,107.0
565,7501.0,7771,48.0,21.0,69.0,75.0,63.0,12.0,4.0,11.0,71.3,1.6,213.5,113.0,0.0,46.2,6.0,31.0,0.0,73.0,48.8,71.3,2.4,72.0,5.5,107.0
566,7504.0,7772,86.0,59.0,69.0,75.0,63.0,12.0,4.0,11.0,71.3,1.6,213.5,113.0,0.0,46.2,6.0,31.0,0.0,73.0,48.8,71.3,2.4,72.0,5.5,145.9
567,7504.0,7772,59.0,20.0,69.0,75.0,63.0,12.0,4.0,11.0,71.3,1.6,213.5,113.0,0.0,46.2,6.0,31.0,0.0,73.0,48.8,71.3,2.4,72.0,5.5,145.9
568,7501.0,7771,100.0,40.0,67.0,75.0,60.0,15.0,0.0,11.0,69.1,1.7,224.8,115.4,0.0,40.2,6.0,30.3,25.9,69.2,43.2,69.1,2.7,69.1,5.3,107.0
569,7501.0,7771,40.0,16.0,67.0,75.0,60.0,15.0,0.0,11.0,69.1,1.7,224.8,115.4,0.0,40.2,6.0,30.3,25.9,69.2,43.2,69.1,2.7,69.1,5.3,107.0
570,7504.0,7772,100.0,69.0,67.0,75.0,60.0,15.0,0.0,11.0,69.1,1.7,224.8,115.4,0.0,40.2,6.0,30.3,25.9,69.2,43.2,69.1,2.7,69.1,5.3,145.9
571,7504.0,7772,69.0,24.0,67.0,75.0,60.0,15.0,0.0,11.0,69.1,1.7,224.8,115.4,0.0,40.2,6.0,30.3,25.9,69.2,43.2,69.1,2.7,69.1,5.3,145.9
572,7501.0,7771,100.0,50.0,69.0,76.0,63.0,13.0,1.0,11.0,70.3,1.5,236.2,113.9,0.0,37.2,6.0,30.6,16.9,70.9,42.7,70.3,2.9,70.5,5.4,107.0
573,7501.0,7771,50.0,25.0,69.0,76.0,63.0,13.0,1.0,11.0,70.3,1.5,236.2,113.9,0.0,37.2,6.0,30.6,16.9,70.9,42.7,70.3,2.9,70.5,5.4,107.0
574,7504.0,7772,100.0,75.0,69.0,76.0,63.0,13.0,1.0,11.0,70.3,1.5,236.2,113.9,0.0,37.2,6.0,30.6,16.9,70.9,42.7,70.3,2.9,70.5,5.4,145.9
575,7504.0,7772,75.0,37.0,69.0,76.0,63.0,13.0,1.0,11.0,70.3,1.5,236.2,113.9,0.0,37.2,6.0,30.6,16.9,70.9,42.7,70.3,2.9,70.5,5.4,145.9
576,7503.0,7774,100.0,89.0,69.0,76.0,63.0,13.0,1.0,11.0,70.3,1.5,236.2,113.9,0.0,37.2,6.0,30.6,16.9,70.9,42.7,70.3,2.9,70.5,5.4,105.9
577,7503.0,7774,89.0,53.0,69.0,76.0,63.0,13.0,1.0,11.0,70.3,1.5,236.2,113.9,0.0,37.2,6.0,30.6,16.9,70.9,42.7,70.3,2.9,70.5,5.4,105.9
578,7503.0,7774,53.0,29.0,69.0,76.0,63.0,13.0,1.0,11.0,70.3,1.5,236.2,113.9,0.0,37.2,6.0,30.6,16.9,70.9,42.7,70.3,2.9,70.5,5.4,105.9
579,7501.0,7771,100.0,39.0,63.0,72.0,48.0,24.0,2.0,11.0,67.1,1.1,197.4,121.4,0.0,43.6,6.0,30.0,93.7,68.1,44.0,67.1,2.0,67.4,4.3,107.0
580,7501.0,7771,39.0,14.0,63.0,72.0,48.0,24.0,2.0,11.0,67.1,1.1,197.4,121.4,0.0,43.6,6.0,30.0,93.7,68.1,44.0,67.1,2.0,67.4,4.3,107.0
581,7503.0,7772,100.0,74.0,63.0,72.0,48.0,24.0,2.0,11.0,67.1,1.1,197.4,121.4,0.0,43.6,6.0,30.0,93.7,68.1,44.0,67.1,2.0,67.4,4.3,145.9
582,7503.0,7772,74.0,35.0,63.0,72.0,48.0,24.0,2.0,11.0,67.1,1.1,197.4,121.4,0.0,43.6,6.0,30.0,93.7,68.1,44.0,67.1,2.0,67.4,4.3,145.9
583,7504.0,7774,100.0,88.0,63.0,72.0,48.0,24.0,2.0,11.0,67.1,1.1,197.4,121.4,0.0,43.6,6.0,30.0,93.7,68.1,44.0,67.1,2.0,67.4,4.3,105.9
584,7504.0,7774,88.0,55.0,63.0,72.0,48.0,24.0,2.0,11.0,67.1,1.1,197.4,121.4,0.0,43.6,6.0,30.0,93.7,68.1,44.0,67.1,2.0,67.4,4.3,105.9
585,7504.0,7774,53.0,29.0,63.0,72.0,48.0,24.0,2.0,11.0,67.1,1.1,197.4,121.4,0.0,43.6,6.0,30.0,93.7,68.1,44.0,67.1,2.0,67.4,4.3,105.9
586,7503.0,7772,100.0,74.0,51.0,58.0,46.0,12.0,3.0,11.0,62.1,3.0,205.4,117.5,0.0,67.9,6.0,31.0,51.3,62.1,51.2,62.1,4.5,62.1,4.0,145.9
587,7503.0,7772,74.0,36.0,51.0,58.0,46.0,12.0,3.0,11.0,62.1,3.0,205.4,117.5,0.0,67.9,6.0,31.0,51.3,62.1,51.2,62.1,4.5,62.1,4.0,145.9
588,7504.0,7774,100.0,89.0,51.0,58.0,46.0,12.0,3.0,11.0,62.1,3.0,205.4,117.5,0.0,67.9,6.0,31.0,51.3,62.1,51.2,62.1,4.5,62.1,4.0,105.9
589,7504.0,7774,89.0,60.0,51.0,58.0,46.0,12.0,3.0,11.0,62.1,3.0,205.4,117.5,0.0,67.9,6.0,31.0,51.3,62.1,51.2,62.1,4.5,62.1,4.0,105.9
590,7504.0,7774,60.0,33.0,51.0,58.0,46.0,12.0,3.0,11.0,62.1,3.0,205.4,117.5,0.0,67.9,6.0,31.0,51.3,62.1,51.2,62.1,4.5,62.1,4.0,105.9
591,7504.0,7772,100.0,78.0,54.0,62.0,48.0,14.0,4.0,11.0,63.2,3.9,322.4,114.5,0.0,64.9,6.0,31.0,26.0,63.2,50.8,63.2,5.0,63.2,4.5,145.9
592,7504.0,7772,78.0,40.0,54.0,62.0,48.0,14.0,4.0,11.0,63.2,3.9,322.4,114.5,0.0,64.9,6.0,31.0,26.0,63.2,50.8,63.2,5.0,63.2,4.5,145.9
593,7503.0,7774,100.0,88.0,54.0,62.0,48.0,14.0,4.0,11.0,63.2,3.9,322.4,114.5,0.0,64.9,6.0,31.0,26.0,63.2,50.8,63.2,5.0,63.2,4.5,105.9
594,7503.0,7774,88.0,61.0,54.0,62.0,48.0,14.0,4.0,11.0,63.2,3.9,322.4,114.5,0.0,64.9,6.0,31.0,26.0,63.2,50.8,63.2,5.0,63.2,4.5,105.9
595,7503.0,7774,61.0,36.0,54.0,62.0,48.0,14.0,4.0,11.0,63.2,3.9,322.4,114.5,0.0,64.9,6.0,31.0,26.0,63.2,50.8,63.2,5.0,63.2,4.5,105.9
596,7501.0,7773,85.0,35.0,54.0,62.0,48.0,14.0,4.0,11.0,63.2,3.9,322.4,114.5,0.0,64.9,6.0,31.0,26.0,63.2,50.8,63.2,5.0,63.2,4.5,167.3
597,7503.0,7772,100.0,71.0,68.0,76.0,62.0,14.0,0.0,11.0,70.9,2.0,229.0,113.0,0.0,30.3,6.0,30.0,0.0,69.9,37.4,70.9,2.7,70.1,5.6,145.9
598,7503.0,7772,71.0,34.0,68.0,76.0,62.0,14.0,0.0,11.0,70.9,2.0,229.0,113.0,0.0,30.3,6.0,30.0,0.0,69.9,37.4,70.9,2.7,70.1,5.6,145.9
599,7501.0,7774,100.0,87.0,68.0,76.0,62.0,14.0,0.0,11.0,70.9,2.0,229.0,113.0,0.0,30.3,6.0,30.0,0.0,69.9,37.4,70.9,2.7,70.1,5.6,105.9
600,7501.0,7774,87.0,56.0,68.0,76.0,62.0,14.0,0.0,11.0,70.9,2.0,229.0,113.0,0.0,30.3,6.0,30.0,0.0,69.9,37.4,70.9,2.7,70.1,5.6,105.9
601,7501.0,7774,56.0,28.0,68.0,76.0,62.0,14.0,0.0,11.0,70.9,2.0,229.0,113.0,0.0,30.3,6.0,30.0,0.0,69.9,37.4,70.9,2.7,70.1,5.6,105.9
602,7501.0,7771,100.0,50.0,51.0,61.0,46.0,15.0,1.0,11.0,60.3,4.7,268.5,114.5,0.0,71.3,6.0,30.0,30.7,60.3,50.1,60.3,5.8,60.3,4.3,107.0
603,7501.0,7771,50.0,24.0,51.0,61.0,46.0,15.0,1.0,11.0,60.3,4.7,268.5,114.5,0.0,71.3,6.0,30.0,30.7,60.3,50.1,60.3,5.8,60.3,4.3,107.0
604,7503.0,7774,100.0,90.0,51.0,61.0,46.0,15.0,1.0,11.0,60.3,4.7,268.5,114.5,0.0,71.3,6.0,30.0,30.7,60.3,50.1,60.3,5.8,60.3,4.3,105.9
605,7501.0,7771,100.0,49.0,53.0,60.0,45.0,15.0,2.0,11.0,57.7,4.5,281.5,116.0,0.0,51.8,6.0,30.0,3.6,57.7,38.1,57.6,5.9,57.6,4.1,107.0
606,7501.0,7771,49.0,21.0,53.0,60.0,45.0,15.0,2.0,11.0,57.7,4.5,281.5,116.0,0.0,51.8,6.0,30.0,3.6,57.7,38.1,57.6,5.9,57.6,4.1,107.0
607,7504.0,7774,100.0,88.0,53.0,60.0,45.0,15.0,2.0,11.0,57.7,4.5,281.5,116.0,0.0,51.8,6.0,30.0,3.6,57.7,38.1,57.6,5.9,57.6,4.1,105.9
608,7504.0,7774,88.0,62.0,53.0,60.0,45.0,15.0,2.0,11.0,57.7,4.5,281.5,116.0,0.0,51.8,6.0,30.0,3.6,57.7,38.1,57.6,5.9,57.6,4.1,105.9
609,7504.0,7774,62.0,34.0,53.0,60.0,45.0,15.0,2.0,11.0,57.7,4.5,281.5,116.0,0.0,51.8,6.0,30.0,3.6,57.7,38.1,57.6,5.9,57.6,4.1,105.9
610,7501.0,7772,98.0,67.0,51.0,58.0,46.0,12.0,3.0,11.0,58.8,2.6,228.0,115.4,0.0,40.9,6.0,30.0,1.8,58.8,34.1,59.3,3.3,59.3,4.2,145.9
611,7501.0,7772,67.0,27.0,51.0,58.0,46.0,12.0,3.0,11.0,58.8,2.6,228.0,115.4,0.0,40.9,6.0,30.0,1.8,58.8,34.1,59.3,3.3,59.3,4.2,145.9
612,7504.0,7774,100.0,87.0,51.0,58.0,46.0,12.0,3.0,11.0,58.8,2.6,228.0,115.4,0.0,40.9,6.0,30.0,1.8,58.8,34.1,59.3,3.3,59.3,4.2,105.9
613,7504.0,7774,87.0,53.0,51.0,58.0,46.0,12.0,3.0,11.0,58.8,2.6,228.0,115.4,0.0,40.9,6.0,30.0,1.8,58.8,34.1,59.3,3.3,59.3,4.2,105.9
614,7504.0,7774,53.0,26.0,51.0,58.0,46.0,12.0,3.0,11.0,58.8,2.6,228.0,115.4,0.0,40.9,6.0,30.0,1.8,58.8,34.1,59.3,3.3,59.3,4.2,105.9
615,7504.0,7774,85.0,74.0,53.0,62.0,47.0,15.0,4.0,11.0,58.3,2.0,237.0,116.0,0.0,56.4,6.0,31.0,7.0,58.3,41.6,58.3,3.0,58.3,4.1,105.9
616,7504.0,7774,74.0,42.0,53.0,62.0,47.0,15.0,4.0,11.0,58.3,2.0,237.0,116.0,0.0,56.4,6.0,31.0,7.0,58.3,41.6,58.3,3.0,58.3,4.1,105.9
617,7504.0,7774,42.0,17.0,53.0,62.0,47.0,15.0,4.0,11.0,58.3,2.0,237.0,116.0,0.0,56.4,6.0,31.0,7.0,58.3,41.6,58.3,3.0,58.3,4.1,105.9
618,7501.0,7773,87.0,43.0,53.0,62.0,47.0,15.0,4.0,11.0,58.3,2.0,237.0,116.0,0.0,56.4,6.0,31.0,7.0,58.3,41.6,58.3,3.0,58.3,4.1,167.3
619,7501.0,7771,100.0,42.0,51.0,55.0,46.0,9.0,0.0,11.0,55.4,7.6,319.4,113.0,0.0,51.8,6.0,30.8,0.0,55.4,36.1,54.2,9.2,54.2,3.9,107.0
620,7501.0,7771,42.0,11.0,51.0,55.0,46.0,9.0,0.0,11.0,55.4,7.6,319.4,113.0,0.0,51.8,6.0,30.8,0.0,55.4,36.1,54.2,9.2,54.2,3.9,107.0
621,7504.0,7774,100.0,87.0,51.0,55.0,46.0,9.0,0.0,11.0,55.4,7.6,319.4,113.0,0.0,51.8,6.0,30.8,0.0,55.4,36.1,54.2,9.2,54.2,3.9,105.9
622,7504.0,7774,87.0,50.0,51.0,55.0,46.0,9.0,0.0,11.0,55.4,7.6,319.4,113.0,0.0,51.8,6.0,30.8,0.0,55.4,36.1,54.2,9.2,54.2,3.9,105.9
623,7504.0,7774,50.0,26.0,51.0,55.0,46.0,9.0,0.0,11.0,55.4,7.6,319.4,113.0,0.0,51.8,6.0,30.8,0.0,55.4,36.1,54.2,9.2,54.2,3.9,105.9
624,7501.0,7771,100.0,26.0,43.0,49.0,38.0,11.0,1.0,11.0,52.3,3.2,308.7,118.4,0.0,46.0,6.0,30.0,66.3,52.3,31.7,52.1,4.0,52.1,3.1,107.0
625,7504.0,7772,100.0,65.0,43.0,49.0,38.0,11.0,1.0,11.0,52.3,3.2,308.7,118.4,0.0,46.0,6.0,30.0,66.3,52.3,31.7,52.1,4.0,52.1,3.1,145.9
626,7504.0,7772,65.0,13.0,43.0,49.0,38.0,11.0,1.0,11.0,52.3,3.2,308.7,118.4,0.0,46.0,6.0,30.0,66.3,52.3,31.7,52.1,4.0,52.1,3.1,145.9
627,7501.0,7771,100.0,35.0,37.0,44.0,35.0,9.0,2.0,11.0,50.8,5.2,266.6,306.8,0.0,59.8,6.0,30.0,100.0,50.8,37.1,49.2,6.9,49.2,2.7,107.0
628,7501.0,7771,35.0,6.0,37.0,44.0,35.0,9.0,2.0,11.0,50.8,5.2,266.6,306.8,0.0,59.8,6.0,30.0,100.0,50.8,37.1,49.2,6.9,49.2,2.7,107.0
629,7504.0,7774,100.0,85.0,37.0,44.0,35.0,9.0,2.0,11.0,50.8,5.2,266.6,306.8,0.0,59.8,6.0,30.0,100.0,50.8,37.1,49.2,6.9,49.2,2.7,105.9
630,7504.0,7774,85.0,39.0,37.0,44.0,35.0,9.0,2.0,11.0,50.8,5.2,266.6,306.8,0.0,59.8,6.0,30.0,100.0,50.8,37.1,49.2,6.9,49.2,2.7,105.9
631,7501.0,7773,97.0,45.0,54.0,57.0,51.0,6.0,0.0,12.0,56.0,8.8,144.8,314.6,0.0,82.1,4.6,30.9,97.6,56.0,50.8,55.7,11.7,55.7,2.8,167.3
632,7501.0,7771,100.0,44.0,53.0,58.0,47.0,11.0,1.0,12.0,57.8,2.2,35.2,170.0,0.0,77.5,5.5,30.5,52.2,57.8,50.7,58.1,3.0,58.1,3.7,107.0
633,7501.0,7771,44.0,17.0,53.0,58.0,47.0,11.0,1.0,12.0,57.8,2.2,35.2,170.0,0.0,77.5,5.5,30.5,52.2,57.8,50.7,58.1,3.0,58.1,3.7,107.0
634,7503.0,7772,93.0,63.0,53.0,58.0,47.0,11.0,1.0,12.0,57.8,2.2,35.2,170.0,0.0,77.5,5.5,30.5,52.2,57.8,50.7,58.1,3.0,58.1,3.7,145.9
635,7503.0,7772,63.0,23.0,53.0,58.0,47.0,11.0,1.0,12.0,57.8,2.2,35.2,170.0,0.0,77.5,5.5,30.5,52.2,57.8,50.7,58.1,3.0,58.1,3.7,145.9
636,7503.0,7772,100.0,70.0,52.0,57.0,48.0,9.0,3.0,12.0,54.4,3.9,152.5,118.7,0.0,84.0,6.0,30.6,64.7,54.4,50.0,54.6,5.4,54.6,3.1,145.9
637,7503.0,7772,70.0,30.0,52.0,57.0,48.0,9.0,3.0,12.0,54.4,3.9,152.5,118.7,0.0,84.0,6.0,30.6,64.7,54.4,50.0,54.6,5.4,54.6,3.1,145.9
638,7501.0,7773,100.0,53.0,52.0,57.0,48.0,9.0,3.0,12.0,54.4,3.9,152.5,118.7,0.0,84.0,6.0,30.6,64.7,54.4,50.0,54.6,5.4,54.6,3.1,167.3
639,7504.0,7774,100.0,88.0,54.0,59.0,50.0,9.0,4.0,12.0,55.6,9.4,152.7,119.6,0.0,77.7,6.0,30.0,76.4,55.6,48.4,53.6,13.0,53.6,3.2,105.9
640,7504.0,7774,88.0,58.0,54.0,59.0,50.0,9.0,4.0,12.0,55.6,9.4,152.7,119.6,0.0,77.7,6.0,30.0,76.4,55.6,48.4,53.6,13.0,53.6,3.2,105.9
641,7504.0,7774,58.0,29.0,54.0,59.0,50.0,9.0,4.0,12.0,55.6,9.4,152.7,119.6,0.0,77.7,6.0,30.0,76.4,55.6,48.4,53.6,13.0,53.6,3.2,105.9
642,7501.0,7771,100.0,29.0,47.0,53.0,44.0,9.0,0.0,12.0,57.9,1.6,263.6,113.9,0.0,77.7,6.0,31.0,25.0,57.9,50.9,58.5,2.3,58.5,4.2,107.0
643,7504.0,7774,100.0,86.0,47.0,53.0,44.0,9.0,0.0,12.0,57.9,1.6,263.6,113.9,0.0,77.7,6.0,31.0,25.0,57.9,50.9,58.5,2.3,58.5,4.2,105.9
644,7504.0,7774,86.0,52.0,47.0,53.0,44.0,9.0,0.0,12.0,57.9,1.6,263.6,113.9,0.0,77.7,6.0,31.0,25.0,57.9,50.9,58.5,2.3,58.5,4.2,105.9
645,7504.0,7774,52.0,23.0,47.0,53.0,44.0,9.0,0.0,12.0,57.9,1.6,263.6,113.9,0.0,77.7,6.0,31.0,25.0,57.9,50.9,58.5,2.3,58.5,4.2,105.9
646,7501.0,7771,100.0,36.0,54.0,57.0,47.0,10.0,2.0,12.0,59.6,1.7,253.2,120.2,0.0,74.6,6.0,31.0,86.8,59.6,51.4,59.4,2.0,59.4,3.6,107.0
