Unnamed: 0,Date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,kwh,mpp,error,mpp_error,order,bus_run,percent_used,range_diff,miles_travelled,TAVG,TMAX,TMIN,tempdif,day_of_week,day,month,year,loc_id,time,tempC,tempF,windspeedMiles,winddirdegree,weatherCode,precipInches,humidity,visibilityMiles,pressureInches,cloudcover,HeatIndexF,DewPointF,WindChillF,WindGustMiles,FeelsLikeF,uvIndex
1075,2020-09-28,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,218.0,173.0,25.4,25.4,1.2,3.0,0.0,0.0,1.0,1.0,16.0,3.0,48.0,83.0,93.0,74.0,19.0,Sunday,28.0,September,2020.0,1.0,1050.0,29.9,85.7,2.8,223.3,113.0,0.0,23.0,6.0,30.0,0.0,84.7,41.5,85.7,3.8,84.7,6.9
1076,2020-09-28,reg,reg430,7504.0,7771,48.0,86.0,84.0,64.0,173.0,129.0,25.4,25.4,1.89,1.9,0.0,0.0,2.0,2.0,20.0,-6.0,38.0,83.0,93.0,74.0,19.0,Sunday,28.0,September,2020.0,1.0,1050.0,29.9,85.7,2.8,223.3,113.0,0.0,23.0,6.0,30.0,0.0,84.7,41.5,85.7,3.8,84.7,6.9
1077,2020-09-28,reg,reg001,7504.0,7771,86.0,166.0,64.0,17.0,129.0,43.0,25.4,25.4,2.12,1.702128,0.0,0.0,3.0,3.0,47.0,-6.0,80.0,83.0,93.0,74.0,19.0,Sunday,28.0,September,2020.0,1.0,1050.0,29.9,85.7,2.8,223.3,113.0,0.0,23.0,6.0,30.0,0.0,84.7,41.5,85.7,3.8,84.7,6.9
1078,2020-09-28,reg,reg359,7503.0,7072,0.0,66.0,100.0,67.0,205.0,135.0,23.6,23.6,1.8,2.0,0.0,0.0,4.0,1.0,33.0,-4.0,66.0,83.0,93.0,74.0,19.0,Sunday,28.0,September,2020.0,1.0,1050.0,29.9,85.7,2.8,223.3,113.0,0.0,23.0,6.0,30.0,0.0,84.7,41.5,85.7,3.8,84.7,6.9
1079,2020-09-28,reg,reg563,7503.0,7072,66.0,154.0,67.0,19.0,135.0,38.0,23.6,23.4,1.96,1.833333,0.0,0.0,5.0,2.0,48.0,-9.0,88.0,83.0,93.0,74.0,19.0,Sunday,28.0,September,2020.0,1.0,1050.0,29.9,85.7,2.8,223.3,113.0,0.0,23.0,6.0,30.0,0.0,84.7,41.5,85.7,3.8,84.7,6.9
1080,2020-09-29,reg,reg420,7503.0,7771,0.0,48.0,100.0,82.0,205.0,162.0,23.4,23.6,1.35,2.666667,0.0,0.0,1.0,1.0,18.0,5.0,48.0,82.0,90.0,74.0,16.0,Monday,29.0,September,2020.0,1.0,1050.0,30.4,86.6,2.0,207.3,113.0,0.0,27.3,6.0,30.0,0.0,85.9,47.1,86.6,2.5,85.9,7.2
1081,2020-09-29,reg,reg430,7503.0,7771,48.0,86.0,82.0,64.0,162.0,124.0,23.6,23.6,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,0.0,38.0,82.0,90.0,74.0,16.0,Monday,29.0,September,2020.0,1.0,1050.0,30.4,86.6,2.0,207.3,113.0,0.0,27.3,6.0,30.0,0.0,85.9,47.1,86.6,2.5,85.9,7.2
1082,2020-09-29,reg,reg001,7503.0,7771,86.0,166.0,64.0,25.0,124.0,50.0,23.6,23.8,1.76,2.051282,0.0,0.0,3.0,3.0,39.0,6.0,80.0,82.0,90.0,74.0,16.0,Monday,29.0,September,2020.0,1.0,1050.0,30.4,86.6,2.0,207.3,113.0,0.0,27.3,6.0,30.0,0.0,85.9,47.1,86.6,2.5,85.9,7.2
1083,2020-09-30,reg,reg420,7504.0,7771,0.0,48.0,100.0,81.0,210.0,165.0,25.4,25.4,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,3.0,48.0,84.0,94.0,73.0,21.0,Tuesday,30.0,September,2020.0,1.0,1050.0,27.7,81.7,4.4,328.2,113.0,0.0,36.3,6.0,30.7,0.0,80.0,49.4,81.7,5.7,80.1,6.5
1084,2020-09-30,grp,grp894,7504.0,7771,48.0,86.0,81.0,63.0,165.0,127.0,25.4,25.4,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,0.0,38.0,84.0,94.0,73.0,21.0,Tuesday,30.0,September,2020.0,1.0,1050.0,27.7,81.7,4.4,328.2,113.0,0.0,36.3,6.0,30.7,0.0,80.0,49.4,81.7,5.7,80.1,6.5
1085,2020-09-30,reg,reg585,7504.0,7771,86.0,166.0,63.0,23.0,127.0,27.0,25.4,25.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,-20.0,80.0,84.0,94.0,73.0,21.0,Tuesday,30.0,September,2020.0,1.0,1050.0,27.7,81.7,4.4,328.2,113.0,0.0,36.3,6.0,30.7,0.0,80.0,49.4,81.7,5.7,80.1,6.5
1086,2020-09-30,reg,reg359,7503.0,7072,0.0,66.0,100.0,65.0,200.0,125.0,23.8,23.6,1.91,1.885714,0.0,0.0,4.0,1.0,35.0,-9.0,66.0,84.0,94.0,73.0,21.0,Tuesday,30.0,September,2020.0,1.0,1050.0,27.7,81.7,4.4,328.2,113.0,0.0,36.3,6.0,30.7,0.0,80.0,49.4,81.7,5.7,80.1,6.5
1087,2020-09-30,reg,reg563,7503.0,7072,66.0,151.0,65.0,20.0,125.0,40.0,23.6,23.6,1.91,1.888889,0.0,0.0,5.0,2.0,45.0,0.0,85.0,84.0,94.0,73.0,21.0,Tuesday,30.0,September,2020.0,1.0,1050.0,27.7,81.7,4.4,328.2,113.0,0.0,36.3,6.0,30.7,0.0,80.0,49.4,81.7,5.7,80.1,6.5
1088,2020-10-01,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,218.0,173.0,25.4,25.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,3.0,48.0,86.0,92.0,82.0,10.0,Wednesday,1.0,October,2020.0,1.0,1050.0,28.8,84.3,4.5,325.0,113.0,0.0,23.4,6.0,30.0,0.0,82.3,41.3,84.3,6.1,82.3,6.8
1089,2020-10-01,grp,grp894,7504.0,7771,48.0,86.0,83.0,65.0,173.0,135.0,25.4,25.4,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,0.0,38.0,86.0,92.0,82.0,10.0,Wednesday,1.0,October,2020.0,1.0,1050.0,28.8,84.3,4.5,325.0,113.0,0.0,23.4,6.0,30.0,0.0,82.3,41.3,84.3,6.1,82.3,6.8
1090,2020-10-01,reg,reg585,7504.0,7771,86.0,166.0,65.0,25.0,135.0,55.0,25.4,25.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,0.0,80.0,86.0,92.0,82.0,10.0,Wednesday,1.0,October,2020.0,1.0,1050.0,28.8,84.3,4.5,325.0,113.0,0.0,23.4,6.0,30.0,0.0,82.3,41.3,84.3,6.1,82.3,6.8
1091,2020-10-01,xb,xb425,7504.0,7771,0.0,66.0,100.0,69.0,175.0,128.0,20.8,22.8,1.69,2.129032,0.0,0.0,4.0,4.0,31.0,19.0,66.0,86.0,92.0,82.0,10.0,Wednesday,1.0,October,2020.0,1.0,1050.0,28.8,84.3,4.5,325.0,113.0,0.0,23.4,6.0,30.0,0.0,82.3,41.3,84.3,6.1,82.3,6.8
1092,2020-10-01,grp,grp840,7504.0,7771,66.0,151.0,69.0,23.0,128.0,43.0,22.8,23.0,1.95,1.847826,0.0,0.0,5.0,5.0,46.0,0.0,85.0,86.0,92.0,82.0,10.0,Wednesday,1.0,October,2020.0,1.0,1050.0,28.8,84.3,4.5,325.0,113.0,0.0,23.4,6.0,30.0,0.0,82.3,41.3,84.3,6.1,82.3,6.8
1093,2020-10-02,reg,reg420,7505.0,7771,0.0,48.0,100.0,83.0,198.0,159.0,23.0,24.0,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,9.0,48.0,84.0,90.0,79.0,11.0,Thursday,2.0,October,2020.0,1.0,1050.0,28.6,83.6,4.6,314.2,113.0,0.0,21.4,6.0,30.0,0.0,81.5,37.9,83.6,6.3,81.5,6.7
1094,2020-10-02,reg,reg430,7505.0,7771,48.0,86.0,83.0,65.0,159.0,121.0,24.0,24.0,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,0.0,38.0,84.0,90.0,79.0,11.0,Thursday,2.0,October,2020.0,1.0,1050.0,28.6,83.6,4.6,314.2,113.0,0.0,21.4,6.0,30.0,0.0,81.5,37.9,83.6,6.3,81.5,6.7
1095,2020-10-02,reg,reg585,7505.0,7771,86.0,166.0,65.0,25.0,121.0,41.0,24.0,24.2,1.8,2.0,0.0,0.0,3.0,3.0,40.0,0.0,80.0,84.0,90.0,79.0,11.0,Thursday,2.0,October,2020.0,1.0,1050.0,28.6,83.6,4.6,314.2,113.0,0.0,21.4,6.0,30.0,0.0,81.5,37.9,83.6,6.3,81.5,6.7
1096,2020-10-02,xb,xb320,7504.0,7072,0.0,66.0,100.0,75.0,215.0,150.0,25.4,25.4,1.36,2.64,0.0,0.0,4.0,1.0,25.0,1.0,66.0,84.0,90.0,79.0,11.0,Thursday,2.0,October,2020.0,1.0,1050.0,28.6,83.6,4.6,314.2,113.0,0.0,21.4,6.0,30.0,0.0,81.5,37.9,83.6,6.3,81.5,6.7
1097,2020-10-02,grp,grp840,7504.0,7072,66.0,151.0,75.0,34.0,150.0,65.0,25.4,25.4,1.74,2.073171,0.0,0.0,5.0,2.0,41.0,0.0,85.0,84.0,90.0,79.0,11.0,Thursday,2.0,October,2020.0,1.0,1050.0,28.6,83.6,4.6,314.2,113.0,0.0,21.4,6.0,30.0,0.0,81.5,37.9,83.6,6.3,81.5,6.7
1098,2020-10-05,reg,reg420,7505.0,7771,0.0,48.0,100.0,82.0,206.0,176.0,24.2,24.6,1.35,2.666667,0.0,0.0,1.0,1.0,18.0,18.0,48.0,80.0,89.0,74.0,15.0,Sunday,5.0,October,2020.0,1.0,1050.0,26.8,80.0,2.5,327.1,114.5,0.0,34.8,6.0,30.0,4.4,78.1,47.1,80.0,3.0,78.1,6.5
1099,2020-10-05,xb,xb406,7505.0,7771,48.0,86.0,82.0,66.0,176.0,140.0,24.4,24.8,1.52,2.375,0.0,0.0,2.0,2.0,16.0,2.0,38.0,80.0,89.0,74.0,15.0,Sunday,5.0,October,2020.0,1.0,1050.0,26.8,80.0,2.5,327.1,114.5,0.0,34.8,6.0,30.0,4.4,78.1,47.1,80.0,3.0,78.1,6.5
1100,2020-10-05,reg,reg001,7505.0,7771,86.0,166.0,66.0,30.0,140.0,65.0,24.8,25.2,1.62,2.222222,0.0,0.0,3.0,3.0,36.0,5.0,80.0,80.0,89.0,74.0,15.0,Sunday,5.0,October,2020.0,1.0,1050.0,26.8,80.0,2.5,327.1,114.5,0.0,34.8,6.0,30.0,4.4,78.1,47.1,80.0,3.0,78.1,6.5
1101,2020-10-05,reg,reg359,7504.0,7072,0.0,66.0,100.0,57.0,215.0,130.0,25.4,25.2,2.35,1.534884,0.0,0.0,4.0,1.0,43.0,-19.0,66.0,80.0,89.0,74.0,15.0,Sunday,5.0,October,2020.0,1.0,1050.0,26.8,80.0,2.5,327.1,114.5,0.0,34.8,6.0,30.0,4.4,78.1,47.1,80.0,3.0,78.1,6.5
1102,2020-10-05,reg,reg563,7504.0,7072,66.0,151.0,57.0,10.0,130.0,35.0,25.2,25.2,1.99,1.808511,0.0,0.0,5.0,2.0,47.0,-10.0,85.0,80.0,89.0,74.0,15.0,Sunday,5.0,October,2020.0,1.0,1050.0,26.8,80.0,2.5,327.1,114.5,0.0,34.8,6.0,30.0,4.4,78.1,47.1,80.0,3.0,78.1,6.5
1103,2020-10-06,reg,reg420,7505.0,7771,0.0,48.0,100.0,81.0,215.0,170.0,25.2,25.4,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,3.0,48.0,79.0,88.0,71.0,17.0,Monday,6.0,October,2020.0,1.0,1050.0,25.9,78.8,2.5,328.1,116.0,0.0,28.1,6.0,30.0,12.3,76.5,41.2,78.8,3.4,76.7,6.4
1104,2020-10-06,xb,xb406,7505.0,7771,48.0,86.0,81.0,67.0,170.0,134.0,25.4,25.6,1.33,2.714286,0.0,0.0,2.0,2.0,14.0,2.0,38.0,79.0,88.0,71.0,17.0,Monday,6.0,October,2020.0,1.0,1050.0,25.9,78.8,2.5,328.1,116.0,0.0,28.1,6.0,30.0,12.3,76.5,41.2,78.8,3.4,76.7,6.4
1105,2020-10-06,xb,xb086,7505.0,7771,86.0,166.0,67.0,23.0,134.0,31.0,25.6,23.0,1.98,1.818182,0.0,0.0,3.0,3.0,44.0,-23.0,80.0,79.0,88.0,71.0,17.0,Monday,6.0,October,2020.0,1.0,1050.0,25.9,78.8,2.5,328.1,116.0,0.0,28.1,6.0,30.0,12.3,76.5,41.2,78.8,3.4,76.7,6.4
1106,2020-10-06,reg,reg359,7504.0,7072,0.0,66.0,100.0,62.0,210.0,128.0,25.2,25.2,2.07,1.736842,0.0,0.0,4.0,1.0,38.0,-16.0,66.0,79.0,88.0,71.0,17.0,Monday,6.0,October,2020.0,1.0,1050.0,25.9,78.8,2.5,328.1,116.0,0.0,28.1,6.0,30.0,12.3,76.5,41.2,78.8,3.4,76.7,6.4
1107,2020-10-06,reg,reg563,7504.0,7072,66.0,151.0,62.0,20.0,128.0,43.0,25.2,25.2,1.78,2.023809,0.0,0.0,5.0,2.0,42.0,0.0,85.0,79.0,88.0,71.0,17.0,Monday,6.0,October,2020.0,1.0,1050.0,25.9,78.8,2.5,328.1,116.0,0.0,28.1,6.0,30.0,12.3,76.5,41.2,78.8,3.4,76.7,6.4
1108,2020-10-07,reg,reg420,7504.0,7771,0.0,48.0,100.0,81.0,210.0,165.0,25.2,25.2,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,3.0,48.0,72.0,84.0,66.0,18.0,Tuesday,7.0,October,2020.0,1.0,1050.0,23.4,74.0,2.7,303.3,114.5,0.0,40.8,6.0,30.0,6.5,73.3,47.5,74.0,3.5,73.3,5.8
1109,2020-10-07,grp,grp894,7504.0,7771,48.0,86.0,81.0,63.0,165.0,127.0,25.2,25.2,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,0.0,38.0,72.0,84.0,66.0,18.0,Tuesday,7.0,October,2020.0,1.0,1050.0,23.4,74.0,2.7,303.3,114.5,0.0,40.8,6.0,30.0,6.5,73.3,47.5,74.0,3.5,73.3,5.8
1110,2020-10-07,reg,reg585,7504.0,7771,86.0,166.0,63.0,27.0,127.0,50.0,25.2,25.2,1.62,2.222222,0.0,0.0,3.0,3.0,36.0,3.0,80.0,72.0,84.0,66.0,18.0,Tuesday,7.0,October,2020.0,1.0,1050.0,23.4,74.0,2.7,303.3,114.5,0.0,40.8,6.0,30.0,6.5,73.3,47.5,74.0,3.5,73.3,5.8
1111,2020-10-08,reg,reg420,7504.0,7771,0.0,48.0,100.0,82.0,210.0,166.0,25.2,25.4,1.35,2.666667,0.0,0.0,1.0,1.0,18.0,4.0,48.0,60.0,67.0,50.0,17.0,Wednesday,8.0,October,2020.0,1.0,1050.0,19.2,66.4,2.8,272.2,117.8,0.0,61.0,6.0,30.0,42.2,66.8,51.4,66.4,3.3,66.7,4.7
1112,2020-10-08,grp,grp894,7504.0,7771,48.0,86.0,82.0,65.0,166.0,128.0,25.4,25.4,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,0.0,38.0,60.0,67.0,50.0,17.0,Wednesday,8.0,October,2020.0,1.0,1050.0,19.2,66.4,2.8,272.2,117.8,0.0,61.0,6.0,30.0,42.2,66.8,51.4,66.4,3.3,66.7,4.7
1113,2020-10-08,reg,reg585,7504.0,7771,86.0,166.0,65.0,27.0,128.0,50.0,25.4,25.4,1.71,2.105263,0.0,0.0,3.0,3.0,38.0,2.0,80.0,60.0,67.0,50.0,17.0,Wednesday,8.0,October,2020.0,1.0,1050.0,19.2,66.4,2.8,272.2,117.8,0.0,61.0,6.0,30.0,42.2,66.8,51.4,66.4,3.3,66.7,4.7
1114,2020-10-09,reg,reg420,7504.0,7771,0.0,48.0,100.0,82.0,215.0,168.0,25.4,25.4,1.35,2.666667,0.0,0.0,1.0,1.0,18.0,1.0,48.0,57.0,68.0,51.0,17.0,Thursday,9.0,October,2020.0,1.0,1050.0,19.1,66.2,3.5,317.0,116.6,0.0,65.5,6.0,30.0,37.3,66.7,53.4,66.5,4.1,66.9,4.8
1115,2020-10-09,reg,reg430,7504.0,7771,48.0,86.0,82.0,66.0,167.0,131.0,25.4,25.4,1.52,2.375,0.0,0.0,2.0,2.0,16.0,2.0,38.0,57.0,68.0,51.0,17.0,Thursday,9.0,October,2020.0,1.0,1050.0,19.1,66.2,3.5,317.0,116.6,0.0,65.5,6.0,30.0,37.3,66.7,53.4,66.5,4.1,66.9,4.8
1116,2020-10-09,reg,reg585,7504.0,7771,86.0,166.0,66.0,27.0,131.0,52.0,25.4,25.4,1.76,2.051282,0.0,0.0,3.0,3.0,39.0,1.0,80.0,57.0,68.0,51.0,17.0,Thursday,9.0,October,2020.0,1.0,1050.0,19.1,66.2,3.5,317.0,116.6,0.0,65.5,6.0,30.0,37.3,66.7,53.4,66.5,4.1,66.9,4.8
1117,2020-10-12,xb,xb920,7504.0,7772,0.0,87.0,100.0,58.0,212.0,120.0,25.4,25.4,1.74,2.071429,0.0,0.0,1.0,1.0,42.0,-5.0,87.0,71.0,82.0,62.0,20.0,Sunday,12.0,October,2020.0,1.0,1050.0,23.3,73.9,3.7,327.3,113.6,0.0,39.2,6.0,30.9,0.5,73.0,46.0,73.9,4.8,73.0,5.7
1118,2020-10-12,xb,xb546,7504.0,7772,87.0,177.0,58.0,14.0,120.0,26.0,25.4,25.4,1.76,2.045455,0.0,0.0,2.0,2.0,44.0,-4.0,90.0,71.0,82.0,62.0,20.0,Sunday,12.0,October,2020.0,1.0,1050.0,23.3,73.9,3.7,327.3,113.6,0.0,39.2,6.0,30.9,0.5,73.0,46.0,73.9,4.8,73.0,5.7
1119,2020-10-14,reg,reg420,7503.0,7771,0.0,48.0,100.0,82.0,205.0,166.0,24.0,24.2,1.35,2.666667,0.0,0.0,1.0,1.0,18.0,9.0,48.0,79.0,86.0,68.0,18.0,Tuesday,14.0,October,2020.0,1.0,1050.0,24.5,76.4,4.9,334.8,113.0,0.0,38.0,6.0,30.8,0.0,74.7,46.6,76.4,6.5,74.9,5.9
1120,2020-10-14,grp,grp473,7503.0,7771,48.0,85.0,82.0,64.0,166.0,127.0,24.2,24.2,1.75,2.055556,0.0,0.0,2.0,2.0,18.0,-2.0,37.0,79.0,86.0,68.0,18.0,Tuesday,14.0,October,2020.0,1.0,1050.0,24.5,76.4,4.9,334.8,113.0,0.0,38.0,6.0,30.8,0.0,74.7,46.6,76.4,6.5,74.9,5.9
1121,2020-10-14,grp,grp376,7503.0,7771,85.0,166.0,64.0,20.0,127.0,45.0,24.2,24.2,1.96,1.840909,0.0,0.0,3.0,3.0,44.0,-1.0,81.0,79.0,86.0,68.0,18.0,Tuesday,14.0,October,2020.0,1.0,1050.0,24.5,76.4,4.9,334.8,113.0,0.0,38.0,6.0,30.8,0.0,74.7,46.6,76.4,6.5,74.9,5.9
1122,2020-10-15,reg,reg420,7503.0,7771,0.0,48.0,100.0,83.0,205.0,169.0,24.2,24.2,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,12.0,48.0,79.0,88.0,73.0,15.0,Wednesday,15.0,October,2020.0,1.0,1050.0,25.6,78.2,2.8,222.4,113.0,0.0,18.2,6.0,30.0,0.0,76.0,30.0,78.2,4.2,76.2,6.3
1123,2020-10-15,grp,grp473,7503.0,7771,48.0,85.0,83.0,67.0,169.0,135.0,24.2,24.4,1.56,2.3125,0.0,0.0,2.0,2.0,16.0,3.0,37.0,79.0,88.0,73.0,15.0,Wednesday,15.0,October,2020.0,1.0,1050.0,25.6,78.2,2.8,222.4,113.0,0.0,18.2,6.0,30.0,0.0,76.0,30.0,78.2,4.2,76.2,6.3
1124,2020-10-15,grp,grp376,7503.0,7771,86.0,167.0,67.0,29.0,135.0,54.0,24.4,24.4,1.69,2.131579,0.0,0.0,3.0,3.0,38.0,0.0,81.0,79.0,88.0,73.0,15.0,Wednesday,15.0,October,2020.0,1.0,1050.0,25.6,78.2,2.8,222.4,113.0,0.0,18.2,6.0,30.0,0.0,76.0,30.0,78.2,4.2,76.2,6.3
1125,2020-10-15,reg,reg973,7504.0,7772,0.0,87.0,100.0,50.0,215.0,100.0,25.4,25.2,2.07,1.74,0.0,0.0,4.0,1.0,50.0,-28.0,87.0,79.0,88.0,73.0,15.0,Wednesday,15.0,October,2020.0,1.0,1050.0,25.6,78.2,2.8,222.4,113.0,0.0,18.2,6.0,30.0,0.0,76.0,30.0,78.2,4.2,76.2,6.3
1126,2020-10-15,xb,xb095,7504.0,7772,87.0,170.0,50.0,5.0,100.0,5.0,25.2,25.2,1.95,1.844444,0.0,0.0,5.0,2.0,45.0,-12.0,83.0,79.0,88.0,73.0,15.0,Wednesday,15.0,October,2020.0,1.0,1050.0,25.6,78.2,2.8,222.4,113.0,0.0,18.2,6.0,30.0,0.0,76.0,30.0,78.2,4.2,76.2,6.3
1127,2020-10-15,xb,xb270,7502.0,7072,0.0,65.0,100.0,69.0,211.0,137.0,24.6,24.6,1.72,2.096774,0.0,0.0,6.0,1.0,31.0,-9.0,65.0,79.0,88.0,73.0,15.0,Wednesday,15.0,October,2020.0,1.0,1050.0,25.6,78.2,2.8,222.4,113.0,0.0,18.2,6.0,30.0,0.0,76.0,30.0,78.2,4.2,76.2,6.3
1128,2020-10-15,reg,reg585,7502.0,7072,65.0,151.0,69.0,21.0,137.0,33.0,24.6,24.6,2.01,1.791667,0.0,0.0,7.0,2.0,48.0,-18.0,86.0,79.0,88.0,73.0,15.0,Wednesday,15.0,October,2020.0,1.0,1050.0,25.6,78.2,2.8,222.4,113.0,0.0,18.2,6.0,30.0,0.0,76.0,30.0,78.2,4.2,76.2,6.3
1129,2020-10-16,xb,xb827,7503.0,7771,0.0,48.0,100.0,77.0,218.0,154.0,24.4,24.4,1.73,2.086957,0.0,0.0,1.0,1.0,23.0,-16.0,48.0,78.0,87.0,68.0,19.0,Thursday,16.0,October,2020.0,1.0,1050.0,27.1,80.5,2.8,222.0,113.6,0.0,16.4,6.0,30.0,0.1,78.5,29.9,80.5,4.1,78.3,6.5
1130,2020-10-16,xb,xb169,7503.0,7771,66.0,104.0,77.0,57.0,154.0,121.0,24.4,24.4,1.89,1.9,0.0,0.0,2.0,2.0,20.0,5.0,38.0,78.0,87.0,68.0,19.0,Thursday,16.0,October,2020.0,1.0,1050.0,27.1,80.5,2.8,222.0,113.6,0.0,16.4,6.0,30.0,0.1,78.5,29.9,80.5,4.1,78.3,6.5
1131,2020-10-16,xb,xb831,7503.0,7771,86.0,166.0,57.0,10.0,121.0,15.0,24.4,24.2,2.12,1.702128,0.0,0.0,3.0,3.0,47.0,-26.0,80.0,78.0,87.0,68.0,19.0,Thursday,16.0,October,2020.0,1.0,1050.0,27.1,80.5,2.8,222.0,113.6,0.0,16.4,6.0,30.0,0.1,78.5,29.9,80.5,4.1,78.3,6.5
1132,2020-10-16,reg,reg973,7504.0,7772,0.0,87.0,100.0,47.0,217.0,90.0,25.2,25.2,2.19,1.641509,0.0,0.0,4.0,1.0,53.0,-40.0,87.0,78.0,87.0,68.0,19.0,Thursday,16.0,October,2020.0,1.0,1050.0,27.1,80.5,2.8,222.0,113.6,0.0,16.4,6.0,30.0,0.1,78.5,29.9,80.5,4.1,78.3,6.5
1133,2020-10-16,xb,xb097,7504.0,7772,87.0,170.0,47.0,10.0,90.0,10.0,25.2,25.2,1.6,2.243243,0.0,0.0,5.0,2.0,37.0,3.0,83.0,78.0,87.0,68.0,19.0,Thursday,16.0,October,2020.0,1.0,1050.0,27.1,80.5,2.8,222.0,113.6,0.0,16.4,6.0,30.0,0.1,78.5,29.9,80.5,4.1,78.3,6.5
1134,2020-10-16,xb,xb270,7502.0,7072,0.0,66.0,100.0,69.0,211.0,145.0,24.6,24.6,1.69,2.129032,0.0,0.0,6.0,1.0,31.0,0.0,66.0,78.0,87.0,68.0,19.0,Thursday,16.0,October,2020.0,1.0,1050.0,27.1,80.5,2.8,222.0,113.6,0.0,16.4,6.0,30.0,0.1,78.5,29.9,80.5,4.1,78.3,6.5
1135,2020-10-16,xb,xb585,7502.0,7072,66.0,151.0,69.0,27.0,145.0,59.0,24.6,24.6,1.78,2.023809,0.0,0.0,7.0,2.0,42.0,-1.0,85.0,78.0,87.0,68.0,19.0,Thursday,16.0,October,2020.0,1.0,1050.0,27.1,80.5,2.8,222.0,113.6,0.0,16.4,6.0,30.0,0.1,78.5,29.9,80.5,4.1,78.3,6.5
1136,2020-10-19,reg,reg420,7505.0,7771,0.0,48.0,100.0,83.0,192.0,160.0,22.6,24.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,16.0,48.0,75.0,83.0,68.0,15.0,Sunday,19.0,October,2020.0,1.0,1050.0,23.8,74.8,3.5,306.4,113.0,0.0,44.4,6.0,30.0,0.0,74.1,50.4,74.8,4.3,74.1,5.8
1137,2020-10-19,xb,xb380,7505.0,7771,48.0,86.0,83.0,68.0,160.0,135.0,24.4,25.4,1.42,2.533333,0.0,0.0,2.0,2.0,15.0,13.0,38.0,75.0,83.0,68.0,15.0,Sunday,19.0,October,2020.0,1.0,1050.0,23.8,74.8,3.5,306.4,113.0,0.0,44.4,6.0,30.0,0.0,74.1,50.4,74.8,4.3,74.1,5.8
1138,2020-10-19,xb,xb684,7505.0,7771,86.0,166.0,68.0,25.0,135.0,41.0,25.4,25.2,1.94,1.860465,0.0,0.0,3.0,3.0,43.0,-14.0,80.0,75.0,83.0,68.0,15.0,Sunday,19.0,October,2020.0,1.0,1050.0,23.8,74.8,3.5,306.4,113.0,0.0,44.4,6.0,30.0,0.0,74.1,50.4,74.8,4.3,74.1,5.8
1139,2020-10-19,grp,grp019,7504.0,7772,0.0,87.0,100.0,64.0,211.0,127.0,25.2,25.2,1.49,2.416667,0.0,0.0,4.0,1.0,36.0,3.0,87.0,75.0,83.0,68.0,15.0,Sunday,19.0,October,2020.0,1.0,1050.0,23.8,74.8,3.5,306.4,113.0,0.0,44.4,6.0,30.0,0.0,74.1,50.4,74.8,4.3,74.1,5.8
1140,2020-10-19,hxb,hxb800,7504.0,7772,87.0,170.0,64.0,24.0,127.0,45.0,25.2,25.2,1.73,2.075,0.0,0.0,5.0,2.0,40.0,1.0,83.0,75.0,83.0,68.0,15.0,Sunday,19.0,October,2020.0,1.0,1050.0,23.8,74.8,3.5,306.4,113.0,0.0,44.4,6.0,30.0,0.0,74.1,50.4,74.8,4.3,74.1,5.8
1141,2020-10-19,hxb,hxb270,7503.0,7072,0.0,66.0,100.0,68.0,211.0,132.0,24.2,24.2,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-13.0,66.0,75.0,83.0,68.0,15.0,Sunday,19.0,October,2020.0,1.0,1050.0,23.8,74.8,3.5,306.4,113.0,0.0,44.4,6.0,30.0,0.0,74.1,50.4,74.8,4.3,74.1,5.8
1142,2020-10-19,grp,grp376,7503.0,7072,66.0,151.0,68.0,25.0,132.0,41.0,24.2,24.2,1.82,1.976744,0.0,0.0,7.0,2.0,43.0,-6.0,85.0,75.0,83.0,68.0,15.0,Sunday,19.0,October,2020.0,1.0,1050.0,23.8,74.8,3.5,306.4,113.0,0.0,44.4,6.0,30.0,0.0,74.1,50.4,74.8,4.3,74.1,5.8
