date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,mpp
2019-07-24,,Opr_A,coach_7505,block_7771,0,51,100,70,154,103,17.4,19,1.7
2019-07-24,,Opr_B,coach_7505,block_7771,51,49,70,41,103,54,19,19,1.69
2019-07-24,,Avg,coach_7502,block_7772,0,119,100,20,194,10,21.2,21.2,1.49
2019-07-24,,Opr_A,coach_7502,block_7772,0,49,100,73,194,136,21.2,21.2,1.81
2019-07-24,,Opr_B,coach_7502,block_7772,49,70,79,20,136,10,21.2,21.2,1.19
2019-07-24,,Avg,coach_7501,block_7774,0,129,100,23,194,38,21.2,21.2,1.68
2019-07-24,,Opr_A,coach_7501,block_7774,0,23,100,91,194,172,21.2,21.4,2.56
2019-07-24,,Opr_B,coach_7501,block_7774,23,52,91,53,172,100,21.4,21.2,1.37
2019-07-24,,Opr_C,coach_7501,block_7774,75,54,53,23,100,38,21.2,21.2,1.8
2019-07-29,,Avg,coach_7503,block_7771,0,159,100,13,185,12,20.6,21.4,1.83
2019-07-29,,Opr_A,coach_7503,block_7771,0,110,100,44,185,80,20.6,21.4,1.96
2019-07-29,,Opr_B,coach_7503,block_7771,110,49,44,13,80,12,21.4,21.4,1.58
2019-07-29,,Avg,coach_7504,block_7772,0,119,100,35,175,40,19.4,20.6,1.83
2019-07-29,,Opr_A,coach_7504,block_7772,0,50,100,80,175,141,19.4,20.6,2.5
2019-07-29,,Opr_B,coach_7504,block_7772,50,69,80,35,141,40,20.6,20.6,1.53
2019-07-30,,Avg,coach_7504,block_7771,0,160,100,19,182,24,20.2,20.8,1.98
2019-07-30,,Opr_A,coach_7504,block_7771,0,110,100,44,182,80,20.2,20.8,1.96
2019-07-30,,Opr_B,coach_7504,block_7771,110,50,44,19,80,24,20.8,20.8,2
2019-07-30,,Avg,coach_7503,block_7772,0,119,100,37,193,60,21.2,21.2,1.89
2019-07-30,,Opr_A,coach_7503,block_7772,0,50,100,75,193,136,21.2,21.2,2
2019-07-30,,Opr_B,coach_7503,block_7772,50,69,75,37,136,60,21.2,21.2,1.82
2019-07-31,,Avg,coach_7504,block_7771,0,159,100,20,188,30,20.8,21.2,1.99
2019-07-31,,Opr_A,coach_7504,block_7771,0,110,100,49,188,87,20.8,21.2,2.16
2019-07-31,,Opr_B,coach_7504,block_7771,110,49,49,20,87,30,21.2,21.2,1.69
2019-07-31,,Avg,coach_7503,block_7772,0,119,100,38,192,75,21.2,21.2,1.92
2019-07-31,,Opr_A,coach_7503,block_7772,0,50,100,76,192,136,21.2,21.2,2.08
2019-07-31,,Opr_B,coach_7503,block_7772,50,69,76,38,136,75,21.2,21.2,1.82
2019-08-01,,Avg,coach_7505,block_7771,0,159,100,22,180,30,20,20.6,2.04
2019-08-01,,Opr_A,coach_7505,block_7771,0,110,100,49,180,80,20,20.6,2.16
2019-08-01,,Opr_B,coach_7505,block_7771,110,49,49,22,80,30,20.6,20.6,1.81
2019-08-01,,Avg,coach_7502,block_7772,0,119,100,38,199,90,22.2,22.8,1.92
2019-08-01,,Opr_A,coach_7502,block_7772,0,50,100,80,199,160,22.2,22.8,2.5
2019-08-01,,Opr_B,coach_7502,block_7772,50,69,80,38,160,90,22.8,22.8,1.64
2019-08-02,,Avg,coach_7502,block_7771,0,159,100,17,195,24,21.4,21.6,1.92
2019-08-02,,Opr_A,coach_7502,block_7771,0,110,100,47,195,85,21.4,21.8,2.08
2019-08-02,,Opr_B,coach_7502,block_7771,110,49,47,17,85,24,21.8,21.6,1.63
2019-08-02,,Avg,coach_7505,block_7772,0,120,100,37,185,62,20.6,20.8,1.9
2019-08-02,,Opr_A,coach_7505,block_7772,0,50,100,81,185,147,20.6,20.8,2.63
2019-08-02,,Opr_B,coach_7505,block_7772,50,70,81,37,147,62,20.8,20.8,1.59
2019-08-02,,Avg,coach_7504,block_7774,0,130,100,26,184,42,21,21,1.76
2019-08-02,,Opr_A,coach_7504,block_7774,0,23,100,89,184,164,21,21.2,2.09
2019-08-02,,Opr_B,coach_7504,block_7774,23,53,89,55,164,100,21.2,21,1.56
2019-08-02,,Opr_C,coach_7504,block_7774,75,54,55,26,100,42,21,21,1.86
2019-08-05,,Avg,coach_7505,block_7771,0,110,100,46,200,90,22,22.2,2.04
2019-08-05,,Opr_A,coach_7505,block_7771,0,110,100,46,200,90,22,22.2,2.04
2019-08-05,,Opr_B,coach_7505,block_7771,,,,,,,,,
2019-08-05,,Avg,coach_7504,block_7772,0,119,100,37,199,80,22.2,22.2,1.89
2019-08-05,,Opr_A,coach_7504,block_7772,0,50,100,79,199,150,22.2,22.2,2.38
2019-08-05,,Opr_B,coach_7504,block_7772,50,69,79,37,150,80,22.2,22.2,1.64
2019-08-06,,Avg,coach_7503,block_7771,0,159,100,21,174,49,19,22.8,2.01
2019-08-06,XB,Opr_A,coach_7503,block_7771,0,110,100,51,174,97,19,22.8,2.24
2019-08-06,REG,Opr_B,coach_7503,block_7771,110,49,51,21,97,49,22.8,22.8,1.63
2019-08-06,,Avg,coach_7504,block_7772,0,119,100,26,200,65,22.2,21.8,1.61
2019-08-06,XB,Opr_A,coach_7504,block_7772,0,50,100,77,200,145,22.2,21.8,2.17
2019-08-06,REG,Opr_B,coach_7504,block_7772,50,69,77,26,145,80,21.8,21.8,1.35
2019-08-07,,Avg,coach_7504,block_7771,0,159,100,12,193,17,21.4,21.4,1.81
2019-08-07,,Opr_A,coach_7504,block_7771,0,110,100,44,193,75,21.4,21.4,1.96
2019-08-07,,Opr_B,coach_7504,block_7771,110,49,44,12,75,17,21.4,21.4,1.53
2019-08-07,,Avg,coach_7503,block_7772,0,119,100,43,199,75,21.8,21.4,2.09
2019-08-07,XB,Opr_A,coach_7503,block_7772,0,50,100,79,199,154,21.8,22.4,2.38
2019-08-07,REG,Opr_B,coach_7503,block_7772,50,69,79,43,154,75,22.4,21.4,1.92
2019-08-07,,Avg,coach_7502,block_7774,0,,100,,194,,21.6,,0
2019-08-07,REG,Opr_A,coach_7502,block_7774,0,23,100,91,194,171,21.6,21.6,2.56
2019-08-07,REG,Opr_B,coach_7502,block_7774,23,52,91,51,171,107,21.6,21.4,1.3
2019-08-07,REG,Opr_C,coach_7502,block_7774,75,54,51,26,107,42,21.4,21.2,2.16
2019-08-08,,Avg,coach_7502,block_7771,0,159,100,17,193,24,21.2,21.4,1.92
2019-08-08,Reg Run,Opr_A,coach_7502,block_7771,0,110,100,47,193,83,21.2,21.4,2.08
2019-08-08,Reg Run,Opr_B,coach_7502,block_7771,110,49,47,17,83,24,21.4,21.4,1.63
2019-08-09,,Avg,coach_7502,block_7771,0,159,100,11,195,15,21.4,21.2,1.79
2019-08-09,REG,Opr_A,coach_7502,block_7771,0,110,100,47,195,81,21.4,21.4,2.08
2019-08-09,REG,Opr_B,coach_7502,block_7771,110,49,47,11,81,15,21.4,21.2,1.36
2019-08-09,,Avg,coach_7504,block_7772,0,120,100,32,188,54,21.2,21.2,1.76
2019-08-09,REG,Opr_A,coach_7504,block_7772,0,50,100,80,188,147,21.2,21.4,2.5
2019-08-09,REG,Opr_B,coach_7504,block_7772,50,70,80,32,147,54,21.4,21.2,1.46
2019-08-12,,Avg,coach_7503,block_7771,0,159,100,8,183,8,21.4,21,1.73
2019-08-12,REG,Opr_A,coach_7503,block_7771,0,110,100,47,183,85,21.4,21.8,2.08
2019-08-12,XB,Opr_B,coach_7503,block_7771,110,49,47,8,85,8,21.8,21,1.26
2019-08-13,,Avg,coach_7502,block_7772,0,119,100,22,193,35,21.2,20.8,1.53
2019-08-13,REG,Opr_A,coach_7502,block_7772,0,50,100,77,193,150,21.2,21.2,2.17
2019-08-13,REG,Opr_B,coach_7502,block_7772,50,69,77,22,150,35,21.2,20.8,1.25
2019-08-14,,Avg,coach_7502,block_7773,0,85,100,38,180,63,20.8,20.4,1.37
2019-08-14,REG,Opr_A,coach_7502,block_7773,0,85,100,38,180,63,20.8,20.4,1.37
2019-08-15,,Avg,coach_7505,block_7774,0,129,100,15,200,22,22,21.4,1.52
2019-08-15,REG,Opr_A,coach_7505,block_7774,0,23,100,91,200,180,22,22,2.56
2019-08-15,REG,Opr_B,coach_7505,block_7774,23,52,91,52,180,101,22,21.6,1.33
2019-08-15,REG,Opr_C,coach_7505,block_7774,75,54,52,15,101,22,21.6,21.4,1.46
2019-08-16,,Avg,coach_7502,block_7774,0,129,100,17,186,23,20,20,1.55
2019-08-16,REG,Opr_A,coach_7502,block_7774,0,23,100,90,186,162,20,20.2,2.3
2019-08-16,REG,Opr_B,coach_7502,block_7774,23,52,90,51,162,95,20.2,20,1.33
2019-08-16,REG,Opr_C,coach_7502,block_7774,75,54,51,17,95,23,20,20,1.59
2019-08-16,,Avg,coach_7505,block_7773,0,85,100,45,193,77,21.4,21.2,1.55
2019-08-16,REG,Opr_A,coach_7505,block_7773,0,85,100,45,193,77,21.4,21.2,1.55
2019-08-19,,Avg,coach_7502,block_7771,0,55,100,68,180,118,20.2,20.2,1.72
2019-08-19,Reg,Opr_B,coach_7502,block_7771,0,55,100,68,180,118,20.2,20.2,1.72
2019-08-19,,Avg,coach_7505,block_7772,0,119,100,25,186,36,21.2,20.8,1.59
2019-08-19,Reg,Opr_A,coach_7505,block_7772,0,50,100,77,186,138,21.2,21.2,2.17
2019-08-19,REg,Opr_B,coach_7505,block_7772,50,69,77,25,138,36,21.2,20.8,1.33
2019-08-20,,Avg,coach_7502,block_7772,0,119,100,35,180,57,20.2,20.2,1.83
2019-08-20,,Opr_A,coach_7502,block_7772,0,50,100,78,180,137,20.2,20.2,2.27
2019-08-20,,Opr_B,coach_7502,block_7772,50,69,78,35,137,57,20.2,20.2,1.6
2019-08-20,,Avg,coach_7505,block_7774,0,129,100,28,184,44,20.8,20.8,1.79
2019-08-20,,Opr_A,coach_7505,block_7774,0,23,100,90,184,165,20.8,20.8,2.3
2019-08-20,,Opr_B,coach_7505,block_7774,23,52,90,55,165,105,20.8,20.8,1.49
2019-08-20,,Opr_C,coach_7505,block_7774,75,54,55,28,105,44,20.8,20.8,2
2019-08-21,,Avg,coach_7505,block_7772,0,119,100,23,184,55,20.8,20.8,1.55
2019-08-21,,Opr_A,coach_7505,block_7772,0,50,100,77,184,139,20.8,20.8,2.17
2019-08-21,,Opr_B,coach_7505,block_7772,50,69,77,34,139,55,20.8,20.8,1.6
2019-08-22,,Avg,coach_7505,block_7774,0,129,100,30,184,40,20.4,20.4,1.84
2019-08-22,,Opr_A,coach_7505,block_7774,0,23,100,90,184,167,20.4,20.4,2.3
2019-08-22,,Opr_B,coach_7505,block_7774,23,52,90,53,167,107,20.4,20.4,1.41
2019-08-22,,Opr_C,coach_7505,block_7774,75,54,53,30,107,40,20.4,20.4,2.35
2019-08-26,,Avg,coach_7501,block_7772,0,119,100,12,179,14,18.8,16.8,1.35
2019-08-26,Reg,Opr_A,coach_7501,block_7772,0,50,100,77,179,144,18.8,21,2.17
2019-08-26,Reg,Opr_B,coach_7501,block_7772,50,69,77,12,144,14,21,16.8,1.06
2019-08-26,,Avg,coach_7503,block_7774,0,129,100,17,192,23,21,20.2,1.55
2019-08-26,Reg,Opr_A,coach_7503,block_7774,0,23,100,90,192,168,21,21,2.3
2019-08-26,Reg,Opr_B,coach_7503,block_7774,23,52,90,53,168,95,21,20.6,1.41
2019-08-26,Reg,Opr_C,coach_7503,block_7774,75,54,53,17,95,23,20.6,20.2,1.5
2019-08-27,,Avg,coach_7502,block_7772,0,119,100,15,181,20,19.8,19.6,1.4
2019-08-27,REG,Opr_A,coach_7502,block_7772,0,50,100,77,181,134,19.8,19.8,2.17
2019-08-27,REG,Opr_B,coach_7502,block_7772,50,69,77,15,134,20,19.8,19.6,1.11
2019-08-27,,Avg,coach_7505,block_7774,0,129,100,20,182,28,20.4,20.2,1.61
2019-08-27,REG,Opr_A,coach_7505,block_7774,0,23,100,90,182,160,20.4,20.4,2.3
2019-08-27,REG,Opr_B,coach_7505,block_7774,23,52,90,53,160,94,20.4,20.4,1.41
2019-08-27,REG,Opr_C,coach_7505,block_7774,75,54,53,20,94,28,20.4,20.2,1.64
2019-08-27,,Avg,coach_7503,block_7773,0,85,80,23,150,33,19.8,19.8,1.49
2019-08-27,REG,Opr_A,coach_7503,block_7773,0,85,80,23,150,33,19.8,19.8,1.49
2019-08-29,,Avg,coach_7501,block_7774,0,129,100,27,162,38,17.2,17.8,1.77
2019-08-29,REG,Opr_A,coach_7501,block_7774,0,23,100,90,162,145,17.2,17.6,2.3
2019-08-29,REG,Opr_B,coach_7501,block_7774,23,52,90,55,145,90,17.6,17.6,1.49
2019-08-29,REG,Opr_C,coach_7501,block_7774,75,54,55,27,90,38,17.6,17.8,1.93
2019-08-29,,Avg,coach_7502,block_7773,0,112,100,36,184,56,19.6,19.6,1.75
2019-08-29,REG,Opr_A,coach_7502,block_7773,0,112,100,36,184,56,19.6,19.6,1.75
2019-08-30,,Avg,coach_7501,block_7772,0,119,100,20,165,28,17.8,17.8,1.49
2019-08-30,REG,Opr_A,coach_7501,block_7772,0,50,100,74,165,120,17.8,18,1.92
2019-08-30,REG,Opr_B,coach_7501,block_7772,50,69,74,20,120,28,18,17.8,1.28
2019-08-30,,Avg,coach_7502,block_7774,0,129,100,28,176,39,19.6,19.6,1.79
2019-08-30,REG,Opr_A,coach_7502,block_7774,0,23,100,90,176,153,19.6,19.6,2.3
2019-08-30,REG,Opr_B,coach_7502,block_7774,23,52,90,55,153,92,19.6,19.6,1.49
2019-08-30,XB,Opr_C,coach_7502,block_7774,75,54,55,28,92,39,19.6,19.6,2
2019-08-31,,Avg,coach_7505,,0,114,100,59,155,138,18.8,30.6,
2019-09-03,,Avg,coach_7502,block_7771,0,159,100,6,173,4,19.6,19.6,1.69
2019-09-03,,Opr_A,coach_7502,block_7771,0,110,100,40,173,76,19.6,19.6,1.83
2019-09-03,,Opr_B,coach_7502,block_7771,110,49,40,6,76,4,19.6,19.6,1.44
2019-09-03,,Avg,coach_7503,block_7772,0,119,100,20,162,50,19.6,19.6,1.49
2019-09-03,,Opr_A,coach_7503,block_7772,0,50,100,72,162,116,19.6,19.6,1.79
2019-09-03,,Opr_B,coach_7503,block_7772,50,69,72,20,116,50,19.6,19.6,1.33
2019-09-04,,Avg,coach_7505,block_7771,0,159,100,7,212,10,24.6,23.2,1.71
2019-09-04,REG,Opr_A,coach_7505,block_7771,0,110,100,45,212,87,24.6,24.4,2
2019-09-04,REG,Opr_B,coach_7505,block_7771,110,49,45,7,87,10,24.4,23.2,1.29
2019-09-04,,Avg,coach_7501,block_7772,0,119,100,18,210,28,24.2,21.6,1.45
2019-09-04,REG,Opr_A,coach_7501,block_7772,0,50,100,74,210,144,24.2,23.6,1.92
2019-09-04,REG,Opr_B,coach_7501,block_7772,50,69,74,18,144,28,23.6,21.6,1.23
2019-09-04,,Avg,coach_7503,block_7774,0,129,100,22,150,27,17.4,18.8,1.65
2019-09-04,REG,Opr_A,coach_7503,block_7774,0,23,100,92,150,138,17.4,18.4,2.88
2019-09-04,XB,Opr_B,coach_7503,block_7774,23,52,92,57,138,85,18.4,18.6,1.49
2019-09-04,REG,Opr_C,coach_7503,block_7774,75,54,57,22,85,27,18.6,18.8,1.54
2019-09-04,,Avg,coach_7504,block_7773,0,85,100,41,160,56,18.4,17.6,1.44
2019-09-04,REG,Opr_A,coach_7504,block_7773,0,85,100,41,160,56,18.4,17.6,1.44
2019-09-05,,Avg,coach_7505,block_7771,0,159,100,20,200,33,23.2,23.4,1.99
2019-09-05,REG,Opr_A,coach_7505,block_7771,0,110,100,53,200,97,23.2,23.8,2.34
2019-09-05,REG,Opr_B,coach_7505,block_7771,110,49,53,20,97,33,23.8,23.4,1.48
2019-09-05,,Avg,coach_7501,block_7772,0,119,100,29,193,45,21.6,21.2,1.68
2019-09-05,REG,Opr_A,coach_7501,block_7772,0,50,100,77,193,138,21.6,21.8,2.17
2019-09-05,REG,Opr_B,coach_7501,block_7772,50,69,77,29,138,45,21.8,21.2,1.44
2019-09-05,,Avg,coach_7503,block_7774,0,129,100,30,161,42,18.8,19.6,1.84
2019-09-05,REG,Opr_A,coach_7503,block_7774,0,23,100,91,161,141,18.8,19,2.56
2019-09-05,XB,Opr_B,coach_7503,block_7774,23,52,91,60,141,95,19,19.6,1.68
2019-09-05,XB,Opr_C,coach_7503,block_7774,75,54,60,30,95,42,19.6,19.6,1.8
2019-09-06,,Avg,coach_7505,block_7771,0,159,100,14,193,23,23.4,23.2,1.85
2019-09-06,REG,Opr_A,coach_7505,block_7771,0,110,100,48,193,89,23.4,23.6,2.12
2019-09-06,REG,Opr_B,coach_7505,block_7771,110,49,48,14,89,23,23.6,23.2,1.44
2019-09-06,,Avg,coach_7503,block_7772,0,119,100,20,169,26,19.6,19.2,1.49
2019-09-06,REG,Opr_A,coach_7503,block_7772,0,50,100,74,169,117,19.6,19.8,1.92
2019-09-06,REG,Opr_B,coach_7503,block_7772,50,69,74,20,117,26,19.8,19.2,1.28
2019-09-06,,Avg,coach_7501,block_7774,0,129,100,25,186,40,21.2,21,1.72
2019-09-06,REG,Opr_A,coach_7501,block_7774,0,23,100,91,186,164,21.2,21.2,2.56
2019-09-06,REG,Opr_B,coach_7501,block_7774,23,52,91,55,164,100,21.2,21.2,1.44
2019-09-06,XB,Opr_C,coach_7501,block_7774,75,54,55,25,100,40,21,21,1.8
2019-09-06,,Avg,coach_7504,block_7773,0,85,100,50,150,66,18.2,18.2,1.7
2019-09-06,XB,Opr_A,coach_7504,block_7773,0,85,100,50,150,66,18.2,18.2,1.7
2019-09-09,,Avg,coach_7505,block_7771,0,159,100,11,190,14,23.2,23,1.79
2019-09-09,REG,Opr_A,coach_7505,block_7771,0,110,100,47,190,85,23.2,23.4,2.08
2019-09-09,REG,Opr_B,coach_7505,block_7771,110,49,47,11,85,14,23.4,23,1.36
2019-09-09,,Avg,coach_7501,block_7772,0,119,100,18,183,23,21,20.4,1.45
2019-09-09,REG,Opr_A,coach_7501,block_7772,0,50,100,75,183,131,21,21,2
2019-09-09,REG,Opr_B,coach_7501,block_7772,50,69,75,18,131,23,21,20.4,1.21
2019-09-09,,Avg,coach_7503,block_7774,0,,100,,172,,20.6,,0
2019-09-09,REG,Opr_A,coach_7503,block_7774,0,23,100,90,172,151,20.6,20.6,2.3
2019-09-09,XB,Opr_B,coach_7503,block_7774,23,,90,,151,,20.6,,0
2019-09-10,,Avg,coach_7505,block_7771,0,159,100,15,198,12,23,23,1.87
2019-09-10,REG,Opr_A,coach_7505,block_7771,0,110,100,48,198,90,23,23.4,2.12
2019-09-10,REG,Opr_B,coach_7505,block_7771,110,49,48,15,90,12,23.4,23,1.48
2019-09-10,,Avg,coach_7501,block_7772,0,119,100,22,180,55,20.4,20.4,1.53
2019-09-10,REG,Opr_A,coach_7501,block_7772,0,50,100,77,180,130,20.4,20.6,2.17
2019-09-10,REG,Opr_B,coach_7501,block_7772,50,69,77,22,130,55,20.6,20.4,1.25
2019-09-10,,Avg,coach_7504,block_7773,0,85,100,44,158,65,18.2,18.2,1.52
2019-09-10,REG,Opr_A,coach_7504,block_7773,0,85,100,44,158,65,18.2,18.2,1.52
2019-09-11,,Avg,coach_7505,block_7771,0,150,100,3,197,4,23,22,1.55
2019-09-11,XB,Opr_A,coach_7505,block_7771,0,110,100,33,197,50,23,22.4,1.64
2019-09-11,REG,Opr_B,coach_7505,block_7771,110,40,33,3,50,4,20.4,22,1.33
2019-09-11,,Avg,coach_7501,block_7772,0,119,100,20,178,29,20.2,20,1.49
2019-09-11,REG,Opr_A,coach_7501,block_7772,0,50,100,76,178,127,20.2,20.4,2.08
2019-09-11,REG,Opr_B,coach_7501,block_7772,50,69,76,20,127,29,20.4,20.2,1.23
2019-09-11,,Avg,coach_7502,block_7774,0,129,100,20,181,27,21,20.4,1.61
2019-09-11,REG,Opr_A,coach_7502,block_7774,0,23,100,91,181,160,21,21,2.56
2019-09-11,REG,Opr_B,coach_7502,block_7774,23,52,91,53,160,94,21,20.6,1.37
2019-09-11,REG,Opr_C,coach_7502,block_7774,75,54,53,20,94,27,20.6,20.4,1.64
2019-09-12,,Avg,coach_7505,block_7773,0,85,100,45,193,76,22.6,22.2,1.55
2019-09-12,,Opr_A,coach_7505,block_7773,0,85,100,45,193,76,22.6,22.2,1.55
2019-09-13,,Avg,coach_7505,block_7772,0,119,100,12,191,15,22.2,21.8,1.35
2019-09-13,,Opr_A,coach_7505,block_7772,0,50,100,77,191,133,22.2,22.2,2.17
2019-09-13,,Opr_B,coach_7505,block_7772,50,69,77,12,133,15,22.2,21.8,1.06
2019-09-13,,Avg,coach_7501,block_7774,0,129,100,12,178,16,20,19.2,1.47
2019-09-13,,Opr_A,coach_7501,block_7774,0,23,100,90,178,156,20,20,2.3
2019-09-13,,Opr_B,coach_7501,block_7774,23,52,90,50,156,90,20,19.6,1.3
2019-09-13,,Opr_C,coach_7501,block_7774,75,54,50,12,90,16,19.6,19.2,1.42
2019-09-13,,Avg,coach_7504,block_7773,0,,100,,159,,18.2,,0
2019-09-13,Towed no power,Opr_A,coach_7502,block_7772,0,119,100,30,190,58,22,22,1.7
2019-09-20,REG,Opr_A,coach_7502,block_7772,0,50,100,77,190,142,22,22,2.17
2019-09-20,REG,Opr_B,coach_7502,block_7772,50,69,77,30,142,58,22,22,1.47
2019-09-23,,Avg,coach_7502,block_7772,0,119,100,23,183,40,21.6,21.6,1.55
2019-09-23,REG,Opr_A,coach_7502,block_7772,0,50,100,78,183,130,21.6,21.6,2.27
2019-09-23,REG,Opr_B,coach_7502,block_7772,50,69,78,23,130,40,21.6,21.6,1.25
2019-09-23,,Avg,coach_7505,block_7774,0,129,100,20,186,30,22.2,22,1.61
2019-09-23,REG,Opr_A,coach_7505,block_7774,0,23,100,90,186,163,22.2,22.2,2.3
2019-09-23,REG,Opr_B,coach_7505,block_7774,23,52,90,52,163,100,22.2,22.2,1.37
2019-09-23,REG,Opr_C,coach_7505,block_7774,75,54,52,20,100,30,22.2,22,1.69
2019-09-24,,Avg,coach_7502,block_7772,0,119,100,16,180,21,21,20.6,1.42
2019-09-24,REG,Opr_A,coach_7502,block_7772,0,50,100,76,180,128,21,21,2.08
2019-09-24,REG,Opr_B,coach_7502,block_7772,50,69,76,16,128,21,21,20.6,1.15
2019-09-25,,Avg,coach_7502,block_7772,0,119,100,35,179,60,20.6,20.6,1.83
2019-09-25,REG,Opr_A,coach_7502,block_7772,0,50,100,75,179,128,20.6,20.6,2
2019-09-25,ME,Opr_B,coach_7502,block_7772,50,69,75,35,128,60,20.6,20.6,1.73
2019-09-25,,Avg,coach_7505,block_7773,0,50,100,70,155,105,18.4,18.4,1.67
2019-09-25,REG,Opr_A,coach_7505,block_7773,0,50,100,70,155,105,18.4,18.4,1.67
2019-09-26,,Avg,coach_7501,block_7771,0,159,100,9,182,10,20.4,20.6,1.75
2019-09-26,REG,Opr_A,coach_7501,block_7771,0,110,100,50,182,90,20.4,20.6,2.2
2019-09-26,XB,Opr_B,coach_7501,block_7771,110,49,50,9,90,10,20.6,20.6,1.2
2019-09-26,,Avg,coach_7505,block_7772,0,120,100,40,159,65,18.4,21.8,2
2019-09-26,REG,Opr_A,coach_7505,block_7772,0,50,100,75,159,122,18.4,20.2,2
2019-09-26,ME,Opr_B,coach_7505,block_7772,50,70,75,40,122,65,20.2,21.8,2
2019-09-26,,Avg,coach_7502,block_7774,0,129,100,20,177,28,20.6,20.6,1.61
2019-09-26,REG,Opr_A,coach_7502,block_7774,0,23,100,92,177,156,20.6,20.6,2.88
2019-09-26,REG,Opr_B,coach_7502,block_7774,23,53,92,55,156,90,20.6,20.6,1.43
2019-09-26,REG,Opr_C,coach_7502,block_7774,76,53,55,20,90,28,20.6,20.6,1.51
2019-09-27,,Avg,coach_7505,block_7772,0,120,100,45,186,75,21.8,23,2.18
2019-09-27,REG,Opr_A,coach_7505,block_7772,0,50,100,78,186,138,21.8,22.2,2.27
2019-09-27,ME,Opr_B,coach_7505,block_7772,50,70,78,45,138,75,22.2,23,2.12
2019-09-27,,Avg,coach_7502,block_7774,0,129,100,27,176,40,20.6,20.6,1.77
2019-09-27,REG,Opr_A,coach_7502,block_7774,0,23,100,91,176,153,20.6,20.6,2.56
2019-09-27,REG,Opr_B,coach_7502,block_7774,23,53,91,59,153,98,20.6,20.6,1.66
2019-09-27,XB,Opr_C,coach_7502,block_7774,76,53,59,27,98,40,20.6,20.6,1.66
2019-09-27,,Avg,coach_7501,block_7773,27,85,88,38,154,60,20.8,20.8,1.7
2019-09-27,REG,Opr_A,coach_7501,block_7773,27,85,88,38,154,60,20.8,20.8,1.7
2019-09-30,,Avg,coach_7505,block_7771,0,159,100,11,205,14,24.8,23.8,1.79
2019-09-30,REG,Opr_A,coach_7505,block_7771,0,110,100,44,205,80,24.8,24.4,1.96
2019-09-30,REG,Opr_B,coach_7505,block_7771,110,49,44,11,80,14,24.4,23.8,1.48
2019-09-30,,Avg,coach_7501,block_7774,0,129,100,22,180,33,21.2,21,1.65
2019-09-30,REG,Opr_A,coach_7501,block_7774,0,23,100,90,180,157,21.2,21.2,2.3
2019-09-30,REG,Opr_B,coach_7501,block_7774,23,53,90,58,157,94,21.2,21.2,1.66
2019-09-30,REG,Opr_C,coach_7501,block_7774,76,53,58,22,94,33,21.2,21,1.47
2019-10-02,,Avg,coach_7505,block_7771,0,159,100,13,199,18,23.8,23.6,1.83
2019-10-02,REG,Opr_A,coach_7505,block_7771,0,110,100,43,199,82,23.8,23.6,1.93
2019-10-02,REG,Opr_B,coach_7505,block_7771,110,49,43,13,82,18,23.6,23.6,1.63
2019-10-02,,Avg,coach_7501,block_7774,0,129,100,22,180,33,21,21,1.65
2019-10-02,REG,Opr_A,coach_7501,block_7774,0,23,100,88,180,148,21,21,1.92
2019-10-02,REG,Opr_B,coach_7501,block_7774,23,53,88,52,148,89,21,21,1.47
2019-10-02,REG,Opr_C,coach_7501,block_7774,76,53,52,22,89,33,21,21,1.77
2019-10-03,,Avg,coach_7501,block_7772,0,100,100,30,182,50,20.8,20.6,1.43
2019-10-03,XB,Opr_A,coach_7501,block_7772,0,30,100,80,182,150,20.8,20.8,1.5
2019-10-03,REG,Opr_B,coach_7501,block_7772,30,70,80,30,150,50,20.8,20.6,1.4
2019-10-03,,Avg,coach_7505,block_7774,0,129,100,29,197,46,23.2,23,1.82
2019-10-03,REG,Opr_A,coach_7505,block_7774,0,23,100,88,197,170,23.2,23,1.92
2019-10-03,REG,Opr_B,coach_7505,block_7774,23,53,88,60,170,108,23,23,1.89
2019-10-03,REG,Opr_C,coach_7505,block_7774,76,53,60,29,108,46,23,23,1.71
2019-10-04,,Avg,coach_7505,block_7772,0,120,100,23,192,35,22.8,22.4,1.56
2019-10-04,XB,Opr_A,coach_7505,block_7772,0,50,100,70,192,130,22.8,22.6,1.67
2019-10-04,REG,Opr_B,coach_7505,block_7772,50,70,70,23,130,35,22.6,22.4,1.49
2019-10-04,,Avg,coach_7501,block_7774,0,129,100,11,195,14,23,20.4,1.45
2019-10-04,REG,Opr_A,coach_7501,block_7774,0,23,100,85,195,141,23,20.6,1.53
2019-10-04,REG,Opr_B,coach_7501,block_7774,23,53,85,58,141,88,20.6,20.6,1.96
2019-10-04,XB,Opr_C,coach_7501,block_7774,76,53,58,11,88,14,20.6,20.4,1.13
2019-10-05,,Avg,coach_7505,block_7772,0,120,100,24,190,37,22.4,22,1.58
2019-10-05,REG,Opr_A,coach_7505,block_7772,0,50,100,78,190,140,22.4,22.4,2.27
2019-10-05,REG,Opr_B,coach_7505,block_7772,50,70,78,24,140,37,22.4,22,1.3
2019-10-05,,Avg,coach_7501,block_7774,0,129,100,24,177,34,20.4,20.4,1.7
